level_daily,date,level_min,level_mean,level_max
,1963-01-01,1.83,2.63944435119629,3.83
,1963-01-02,1.78,2.64166665077209,3.75
,1963-01-03,1.73,2.62444448471069,3.6
,1963-01-04,1.68,2.62055563926697,3.5
,1963-01-05,1.63,2.58833336830139,3.56
,1963-01-06,1.58,2.57500004768372,3.58
,1963-01-07,1.55,2.55888891220093,3.55
,1963-01-08,1.5,2.53944444656372,3.46
,1963-01-09,1.48,2.52344441413879,3.37
,1963-01-10,1.45,2.52288889884949,3.8
,1963-01-11,1.42,2.50233340263367,3.08
,1963-01-12,1.4,2.48122215270996,3.02
,1963-01-13,1.38,2.4706666469574,2.94
,1963-01-14,1.35,2.453444480896,2.98
,1963-01-15,1.35,2.43955564498901,3.08
,1963-01-16,1.33,2.43955564498901,3.36
,1963-01-17,1.28,2.43400001525879,3.64
,1963-01-18,1.25,2.42400002479553,3.84
,1963-01-19,1.22,2.40955567359924,3.86
,1963-01-20,1.22,2.39344453811645,3.82
,1963-01-21,1.18,2.38011121749878,3.82
,1963-01-22,1.15,2.37011122703552,3.88
,1963-01-23,1.15,2.37455558776855,4.18
,1963-01-24,1.15,2.35338878631592,4.01
,1963-01-25,1.15,2.33438897132874,3.84
,1963-01-26,1.15,2.31155562400818,3.67
,1963-01-27,1.12,2.30755543708801,3.49
,1963-01-28,1.1,2.29805564880371,3.32
,1963-01-29,1.1,2.29516673088074,3.15
,1963-01-30,1.1,2.28511118888855,2.98
,1963-01-31,1.08,2.29622220993042,2.96
,1963-02-01,1.03,2.28566670417786,2.92
,1963-02-02,1.03,2.28177785873413,2.9
,1963-02-03,1.0,2.26122212409973,2.88
,1963-02-04,1.0,2.26233339309692,3.5
,1963-02-05,1.0,2.2590000629425,3.68
,1963-02-06,1.0,2.26622223854065,3.76
,1963-02-07,1.0,2.26566672325134,3.77
,1963-02-08,1.0,2.25788879394531,3.72
,1963-02-09,0.98,2.24622225761414,3.64
,1963-02-10,0.98,2.23066663742065,3.55
,1963-02-11,0.95,2.22011113166809,3.39
,1963-02-12,0.93,2.21455550193787,3.31
,1963-02-13,0.93,2.21066665649414,3.1
,1963-02-14,0.93,2.2056667804718,3.04
,1963-02-15,0.93,2.19066667556763,2.98
,1963-02-16,0.9,2.17511105537415,2.91
,1963-02-17,0.88,2.16899991035461,2.88
,1963-02-18,0.85,2.16288900375366,2.88
,1963-02-19,0.8,2.17011117935181,3.09
,1963-02-20,0.8,2.18011116981506,2.98
,1963-02-21,0.8,2.18233323097229,3.12
,1963-02-22,0.78,2.17511105537415,3.25
,1963-02-23,0.75,2.17455554008484,3.4
,1963-02-24,0.75,2.15733337402344,3.35
,1963-02-25,0.75,2.1489999294281,3.3
,1963-02-26,0.73,2.14566659927368,3.22
,1963-02-27,0.73,2.14344453811645,3.22
,1963-02-28,0.73,2.13288879394531,3.21
,1963-03-01,0.7,2.11177778244019,3.25
,1963-03-02,0.7,2.10455560684204,3.28
,1963-03-03,0.7,2.1151111125946,3.31
,1963-03-04,0.66,2.12955546379089,3.65
,1963-03-05,0.66,2.14788889884949,3.74
,1963-03-06,0.63,2.15899991989136,3.78
,1963-03-07,0.63,2.17622232437134,3.88
,1963-03-08,0.63,2.17733335494995,3.84
,1963-03-09,0.63,2.18344449996948,3.98
,1963-03-10,0.6,2.26622223854065,4.18
,1963-03-11,0.6,2.28566670417786,4.35
,1963-03-12,0.6,2.29011106491089,4.5
,1963-03-13,0.58,2.29233336448669,4.68
,1963-03-14,0.55,2.30177783966064,4.88
,1963-03-15,0.55,2.30288887023926,5.0
,1963-03-16,0.55,2.31900000572205,5.28
,1963-03-17,0.55,2.3289999961853,5.46
,1963-03-18,0.52,2.33899998664856,5.6
,1963-03-19,0.52,2.3834445476532,5.72
,1963-03-20,0.52,2.39677786827087,5.77
,1963-03-21,0.5,2.38788890838623,5.72
,1963-03-22,0.5,2.37233328819275,5.6
,1963-03-23,0.5,2.34122228622437,5.28
,1963-03-24,0.5,2.31066656112671,5.08
,1963-03-25,0.5,2.31511116027832,5.0
,1963-03-26,0.45,2.36955547332764,5.0
,1963-03-27,0.45,2.42400002479553,5.05
,1963-03-28,0.45,2.43177771568298,5.08
,1963-03-29,0.45,2.46511101722717,5.0
,1963-03-30,0.45,2.4878888130188,5.19
,1963-03-31,0.45,2.50011110305786,5.51
,1963-04-01,0.45,2.48844432830811,5.64
,1963-04-02,0.4,2.52622222900391,5.71
,1963-04-03,0.4,2.64566659927368,5.74
,1963-04-04,0.4,2.69177770614624,5.81
,1963-04-05,0.4,2.703444480896,5.9
,1963-04-06,0.35,2.76233339309692,6.0
,1963-04-07,0.35,2.82566666603088,6.08
,1963-04-08,0.35,2.85955548286438,6.17
,1963-04-09,0.35,2.86277770996094,6.27
,1963-04-10,0.7,2.97555565834045,6.37
,1963-04-11,0.8,3.03277778625488,6.6
,1963-04-12,0.75,3.10555553436279,6.75
,1963-04-13,0.8,3.12222218513489,6.98
,1963-04-14,0.8,3.15833330154419,6.99
,1963-04-15,1.2,3.33611106872559,7.01
,1963-04-16,1.1,3.55011105537415,7.11
,1963-04-17,1.1,3.57011103630066,7.25
,1963-04-18,1.1,3.64733338356018,7.4
,1963-04-19,1.1,3.6845555305481,7.47
,1963-04-20,1.0,3.73288893699646,7.47
,1963-04-21,1.0,3.80511116981506,7.49
,1963-04-22,1.0,3.91122221946716,7.75
3.358,1963-04-23,1.0,3.91444444656372,7.9
3.64,1963-04-24,1.0,3.95722222328186,7.95
3.887,1963-04-25,1.1,4.07831573486328,8.12
4.19,1963-04-26,1.1,4.18621063232422,8.3
4.552,1963-04-27,1.1,4.4041051864624,8.3
4.766,1963-04-28,1.2,4.65042114257813,8.3
4.897,1963-04-29,1.2,4.80377769470215,8.3
5.029,1963-04-30,2.0,4.90377759933472,8.3
5.215,1963-05-01,2.3,4.95322227478027,8.3
5.403,1963-05-02,2.22,4.94988870620728,8.3
5.542,1963-05-03,2.21,4.97933340072632,8.34
5.672,1963-05-04,2.19,5.06322240829468,8.3
5.774,1963-05-05,2.17,5.18266677856445,8.3
5.862,1963-05-06,2.15,5.15673685073853,8.3
5.976,1963-05-07,2.13,5.23778963088989,8.3
6.21,1963-05-08,2.11,5.34673690795898,8.3
6.343,1963-05-09,2.09,5.44936847686768,8.3
6.476,1963-05-10,2.09,5.52989482879639,8.3
6.588,1963-05-11,2.08,5.55884218215942,8.3
6.66,1963-05-12,2.08,5.59042119979858,8.3
6.719,1963-05-13,2.06,5.60726308822632,8.3
6.75,1963-05-14,2.05,5.63621044158936,8.3
6.775,1963-05-15,2.04,5.5688419342041,8.3
6.778,1963-05-16,2.04,5.47200012207031,8.3
6.778,1963-05-17,2.04,5.3730525970459,8.3
6.779,1963-05-18,2.07,5.33831596374512,8.3
6.787,1963-05-19,2.45,5.34989452362061,8.3
6.767,1963-05-20,2.44,5.39252614974976,8.3
6.673,1963-05-21,2.44,5.41831588745117,8.3
6.587,1963-05-22,2.45,5.38094758987427,8.3
6.546,1963-05-23,2.49,5.39673662185669,8.3
6.569,1963-05-24,2.46,5.40989494323731,8.3
6.659,1963-05-25,2.51,5.31094741821289,8.3
6.735,1963-05-26,2.49,5.22568416595459,8.3
6.803,1963-05-27,2.45,5.13778924942017,8.3
6.851,1963-05-28,2.43,5.0625262260437,8.3
6.891,1963-05-29,2.41,5.00936841964722,8.22
6.915,1963-05-30,2.4,4.94199991226196,8.22
6.916,1963-05-31,2.52,4.88105249404907,8.22
6.875,1963-06-01,2.39,4.79842090606689,8.24
6.907,1963-06-02,2.38,4.7315788269043,8.2
6.861,1963-06-03,2.35,4.67210531234741,8.2
6.598,1963-06-04,2.32,4.5915789604187,8.22
5.998,1963-06-05,2.3,4.5121054649353,8.3
5.457,1963-06-06,2.29,4.45789480209351,8.32
4.445,1963-06-07,2.29,4.3773684501648,8.38
3.97,1963-06-08,2.27,4.35157871246338,8.36
3.671,1963-06-09,2.26,4.35315799713135,8.26
3.549,1963-06-10,2.23,4.23578929901123,7.41
3.545,1963-06-11,2.21,4.09315776824951,7.47
3.461,1963-06-12,2.18,4.01157903671265,7.63
3.302,1963-06-13,2.16,3.91947364807129,7.72
3.262,1963-06-14,2.12,3.82947373390198,7.7
3.228,1963-06-15,2.09,3.74421048164368,7.62
3.194,1963-06-16,2.07,3.65947365760803,7.54
3.15,1963-06-17,2.05,3.57999992370605,7.44
3.1,1963-06-18,2.04,3.5699999332428,7.33
3.054,1963-06-19,2.03,3.53526306152344,7.15
3.019,1963-06-20,2.03,3.49473690986633,7.08
2.958,1963-06-21,2.06,3.4363157749176,6.84
2.922,1963-06-22,2.08,3.37894725799561,6.36
2.897,1963-06-23,2.1,3.32368421554565,6.03
2.836,1963-06-24,2.06,3.28947377204895,5.47
2.772,1963-06-25,2.0,3.26684212684631,4.8
2.782,1963-06-26,1.98,3.21684217453003,4.68
2.784,1963-06-27,1.95,3.17157888412476,4.55
2.848,1963-06-28,1.92,3.13578939437866,4.45
2.87,1963-06-29,1.9,3.09105253219604,4.35
2.859,1963-06-30,1.9,3.06157898902893,4.22
2.853,1963-07-01,1.89,3.04210519790649,4.1
2.834,1963-07-02,1.85,3.01368427276611,4.0
2.824,1963-07-03,1.81,2.98000001907349,3.93
2.841,1963-07-04,1.79,2.95210528373718,3.86
2.846,1963-07-05,1.86,2.94473695755005,3.9
2.894,1963-07-06,1.84,2.94421052932739,4.0
2.889,1963-07-07,1.95,2.94578957557678,4.04
2.888,1963-07-08,2.03,2.93789482116699,4.15
2.991,1963-07-09,2.06,2.95421051979065,4.22
3.013,1963-07-10,2.17,2.97894740104675,4.5
3.003,1963-07-11,2.21,2.99210524559021,4.65
2.989,1963-07-12,2.21,2.97684216499329,4.75
2.991,1963-07-13,2.2,2.97473692893982,4.8
2.948,1963-07-14,2.2,2.99315786361694,4.85
2.919,1963-07-15,2.22,3.00263166427612,4.77
2.943,1963-07-16,2.2,3.04052639007568,4.7
2.962,1963-07-17,2.15,3.10473680496216,4.65
3.014,1963-07-18,2.1,3.12210536003113,4.6
3.028,1963-07-19,2.05,3.12210536003113,4.45
3.047,1963-07-20,2.2,3.14052629470825,4.35
3.057,1963-07-21,2.2,3.18368411064148,4.55
3.083,1963-07-22,2.17,3.21421051025391,4.8
3.179,1963-07-23,2.16,3.22789478302002,5.0
3.207,1963-07-24,2.15,3.22368431091309,5.15
3.167,1963-07-25,2.1,3.23157906532288,5.5
3.235,1963-07-26,2.38,3.29894733428955,5.78
3.254,1963-07-27,2.39,3.34736847877502,6.0
3.243,1963-07-28,2.36,3.40631580352783,6.18
3.32,1963-07-29,2.3,3.42421054840088,6.35
3.319,1963-07-30,2.27,3.46052622795105,6.5
3.305,1963-07-31,2.29,3.47315788269043,6.6
3.327,1963-08-01,1.83,3.50736832618713,6.66
3.361,1963-08-02,1.82,3.53315782546997,6.58
3.405,1963-08-03,1.86,3.54999995231628,6.5
3.437,1963-08-04,2.21,3.54999995231628,6.62
3.467,1963-08-05,2.34,3.59210515022278,6.6
3.502,1963-08-06,2.32,3.65421056747437,6.67
3.532,1963-08-07,2.32,3.70157885551453,6.69
3.561,1963-08-08,2.28,3.76736831665039,6.7
3.592,1963-08-09,2.23,3.82842111587524,6.73
3.637,1963-08-10,2.21,3.88157892227173,6.75
3.685,1963-08-11,2.19,3.96315789222717,6.78
3.736,1963-08-12,2.23,4.01947355270386,6.85
3.78,1963-08-13,2.36,4.09684228897095,6.92
3.857,1963-08-14,2.42,4.14421033859253,7.0
3.93,1963-08-15,2.52,4.12052631378174,7.05
3.977,1963-08-16,2.59,4.12888908386231,7.12
4.024,1963-08-17,2.63,4.11444425582886,7.17
4.047,1963-08-18,2.6,4.13157892227173,7.25
4.047,1963-08-19,2.59,4.15578937530518,7.35
4.034,1963-08-20,2.57,4.18842124938965,7.42
4.013,1963-08-21,2.55,4.22052621841431,7.45
3.98,1963-08-22,2.53,4.27526330947876,7.5
3.977,1963-08-23,2.51,4.31263160705566,7.56
3.969,1963-08-24,2.52,4.33263158798218,7.6
3.977,1963-08-25,2.54,4.39263153076172,7.65
,1963-08-26,2.56,4.40789461135864,7.68
,1963-08-27,2.65,4.41894721984863,7.7
,1963-08-28,2.7,4.43157911300659,7.7
,1963-08-29,2.75,4.42526292800903,7.75
,1963-08-30,2.82,4.44526338577271,7.81
4.286,1963-08-31,2.87,4.46421051025391,7.85
4.42,1963-09-01,2.81,4.46736860275269,7.91
4.488,1963-09-02,2.68,4.48894739151001,8.0
4.564,1963-09-03,2.65,4.52263164520264,8.0
4.624,1963-09-04,2.6,4.58736848831177,8.03
4.656,1963-09-05,2.56,4.64368438720703,8.08
4.659,1963-09-06,2.58,4.66210508346558,8.12
4.686,1963-09-07,2.76,4.69631576538086,8.25
4.723,1963-09-08,2.8,4.71578931808472,8.3
4.765,1963-09-09,2.75,4.71947383880615,8.3
4.792,1963-09-10,2.82,4.70105266571045,8.3
4.835,1963-09-11,2.9,4.69631576538086,8.3
4.871,1963-09-12,3.08,4.72631597518921,8.3
4.906,1963-09-13,3.0,4.74631595611572,8.3
4.939,1963-09-14,2.94,4.7621054649353,8.25
4.983,1963-09-15,3.0,4.77736854553223,8.21
5.008,1963-09-16,3.05,4.77263164520264,8.17
5.051,1963-09-17,3.12,4.77263164520264,8.14
5.077,1963-09-18,3.18,4.77842092514038,8.12
5.092,1963-09-19,3.12,4.78999996185303,8.12
5.108,1963-09-20,3.1,4.79526329040527,8.1
5.106,1963-09-21,3.18,4.80263137817383,8.15
5.074,1963-09-22,3.21,4.80000019073486,8.18
4.956,1963-09-23,3.13,4.80210542678833,8.21
4.825,1963-09-24,3.09,4.77842092514038,8.23
4.644,1963-09-25,3.08,4.7063159942627,8.2
4.461,1963-09-26,3.01,4.69000005722046,8.14
4.31,1963-09-27,2.96,4.66568422317505,8.07
4.183,1963-09-28,2.92,4.76631593704224,8.3
4.06,1963-09-29,2.89,4.7315788269043,8.3
3.961,1963-09-30,2.85,4.66105270385742,7.65
3.862,1963-10-01,2.85,4.62842082977295,7.5
3.772,1963-10-02,2.8,4.56894731521606,7.38
3.711,1963-10-03,2.77,4.52526330947876,7.15
3.665,1963-10-04,2.87,4.48578929901123,7.0
3.631,1963-10-05,2.84,4.46368408203125,7.0
3.629,1963-10-06,2.87,4.4521050453186,6.95
3.663,1963-10-07,2.92,4.46736860275269,6.95
3.724,1963-10-08,2.95,4.44368410110474,6.98
3.771,1963-10-09,2.9,4.46684217453003,7.0
3.847,1963-10-10,2.85,4.47105264663696,7.05
3.946,1963-10-11,2.9,4.47894716262817,7.0
4.026,1963-10-12,2.88,4.48894739151001,7.0
4.08,1963-10-13,2.8,4.52421045303345,7.07
4.111,1963-10-14,2.56,4.58736848831177,7.1
4.127,1963-10-15,2.6,4.57105255126953,7.1
4.118,1963-10-16,2.5,4.57526302337647,7.2
4.087,1963-10-17,2.38,4.5794734954834,7.33
4.007,1963-10-18,2.3,4.58684206008911,7.5
3.918,1963-10-19,2.18,4.61368417739868,7.58
3.809,1963-10-20,2.12,4.68894720077515,7.65
3.694,1963-10-21,2.08,4.69842100143433,7.72
3.641,1963-10-22,2.03,4.72631597518921,7.8
3.49,1963-10-23,2.35,4.77842092514038,7.8
3.393,1963-10-24,2.55,4.80631589889526,8.1
3.357,1963-10-25,2.76,4.82999992370606,8.3
3.292,1963-10-26,2.71,4.80736827850342,8.3
3.221,1963-10-27,2.67,4.82999992370606,8.3
3.161,1963-10-28,2.64,4.83894729614258,8.3
3.101,1963-10-29,2.61,4.9457893371582,8.3
3.045,1963-10-30,2.58,4.91894721984863,8.3
3.004,1963-10-31,2.55,4.89684200286865,8.3
2.969,1963-11-01,2.51,4.8836841583252,8.3
2.925,1963-11-02,2.48,4.88052654266357,8.3
2.89,1963-11-03,2.47,4.83157873153687,8.3
2.863,1963-11-04,2.45,4.81105279922485,8.3
2.835,1963-11-05,2.46,4.82999992370606,8.3
2.833,1963-11-06,2.45,4.75789451599121,8.3
2.838,1963-11-07,2.44,4.69000005722046,8.3
2.829,1963-11-08,2.4,4.60052633285522,8.09
2.805,1963-11-09,2.38,4.59631586074829,8.16
2.79,1963-11-10,2.36,4.49842119216919,8.33
2.756,1963-11-11,2.34,4.36684226989746,8.33
2.74,1963-11-12,2.33,4.36578941345215,8.33
2.767,1963-11-13,2.3,4.31263160705566,8.33
2.826,1963-11-14,2.27,4.30736827850342,8.33
2.884,1963-11-15,2.24,4.30315780639648,8.33
2.92,1963-11-16,2.22,4.30842113494873,8.33
2.913,1963-11-17,2.19,4.32578945159912,8.33
2.884,1963-11-18,2.17,4.32999992370606,8.33
2.842,1963-11-19,2.15,4.30315780639648,8.33
2.832,1963-11-20,2.13,4.31894731521606,8.2
2.903,1963-11-21,2.11,4.31421041488647,8.06
2.98,1963-11-22,2.09,4.26000022888184,7.79
3.066,1963-11-23,2.08,4.12315797805786,7.2
3.188,1963-11-24,2.06,4.0063157081604,6.98
3.184,1963-11-25,2.03,3.93368411064148,6.84
3.285,1963-11-26,2.11,3.9115788936615,6.84
3.317,1963-11-27,2.13,3.90052628517151,6.84
3.351,1963-11-28,2.11,3.81631588935852,6.83
3.368,1963-11-29,2.09,3.75368428230286,6.76
3.378,1963-11-30,2.08,3.77631568908691,6.65
3.388,1963-12-01,2.01,3.73894739151001,6.46
3.401,1963-12-02,2.08,3.68894743919373,6.5
3.393,1963-12-03,2.07,3.65473675727844,6.75
3.369,1963-12-04,2.07,3.61894726753235,6.98
3.364,1963-12-05,2.03,3.5947368144989,7.18
3.374,1963-12-06,2.03,3.56842112541199,7.4
3.405,1963-12-07,2.0,3.54105257987976,7.56
3.438,1963-12-08,1.99,3.49631571769714,7.7
3.465,1963-12-09,2.0,3.45947360992432,7.85
3.449,1963-12-10,1.99,3.43894743919373,7.85
3.417,1963-12-11,1.99,3.41789484024048,7.9
3.419,1963-12-12,1.98,3.45631575584412,7.9
3.399,1963-12-13,1.97,3.41000008583069,7.35
3.373,1963-12-14,1.95,3.32736849784851,6.38
3.387,1963-12-15,1.94,3.26105260848999,5.28
3.416,1963-12-16,1.94,3.19894742965698,5.15
3.458,1963-12-17,1.94,3.16263151168823,5.3
3.587,1963-12-18,1.94,3.130526304245,5.45
3.573,1963-12-19,1.93,3.11368417739868,5.65
3.549,1963-12-20,1.92,3.09052634239197,5.7
3.51,1963-12-21,1.91,3.06578946113586,5.4
3.465,1963-12-22,1.9,3.01473689079285,5.18
3.405,1963-12-23,1.9,2.96052622795105,5.0
3.341,1963-12-24,1.89,2.92631578445435,4.95
3.29,1963-12-25,1.89,2.86368417739868,4.88
3.226,1963-12-26,1.88,2.80999994277954,4.83
3.152,1963-12-27,1.87,2.76473689079285,4.75
3.08,1963-12-28,1.87,2.73263168334961,4.7
3.01,1963-12-29,1.86,2.70105266571045,4.5
2.941,1963-12-30,1.86,2.66052627563477,4.22
2.751,1963-12-31,1.85,2.5533332824707,3.42
2.836,1964-01-01,1.83,2.63944435119629,3.83
2.823,1964-01-02,1.78,2.64166665077209,3.75
2.808,1964-01-03,1.73,2.62444448471069,3.6
2.794,1964-01-04,1.68,2.62055563926697,3.5
2.789,1964-01-05,1.63,2.58833336830139,3.56
2.78,1964-01-06,1.58,2.57500004768372,3.58
2.773,1964-01-07,1.55,2.55888891220093,3.55
2.73,1964-01-08,1.5,2.53944444656372,3.46
2.745,1964-01-09,1.48,2.52344441413879,3.37
2.794,1964-01-10,1.45,2.52288889884949,3.8
2.857,1964-01-11,1.42,2.50233340263367,3.08
2.844,1964-01-12,1.4,2.48122215270996,3.02
2.822,1964-01-13,1.38,2.4706666469574,2.94
2.713,1964-01-14,1.35,2.453444480896,2.98
2.753,1964-01-15,1.35,2.43955564498901,3.08
2.777,1964-01-16,1.33,2.43955564498901,3.36
2.779,1964-01-17,1.28,2.43400001525879,3.64
2.787,1964-01-18,1.25,2.42400002479553,3.84
2.778,1964-01-19,1.22,2.40955567359924,3.86
2.764,1964-01-20,1.22,2.39344453811645,3.82
2.744,1964-01-21,1.18,2.38011121749878,3.82
2.718,1964-01-22,1.15,2.37011122703552,3.88
2.681,1964-01-23,1.15,2.37455558776855,4.18
2.668,1964-01-24,1.15,2.35338878631592,4.01
2.643,1964-01-25,1.15,2.33438897132874,3.84
2.615,1964-01-26,1.15,2.31155562400818,3.67
2.594,1964-01-27,1.12,2.30755543708801,3.49
2.574,1964-01-28,1.1,2.29805564880371,3.32
2.554,1964-01-29,1.1,2.29516673088074,3.15
2.534,1964-01-30,1.1,2.28511118888855,2.98
2.514,1964-01-31,1.08,2.29622220993042,2.96
2.494,1964-02-01,1.03,2.28566670417786,2.92
2.474,1964-02-02,1.03,2.28177785873413,2.9
2.454,1964-02-03,1.0,2.26122212409973,2.88
2.434,1964-02-04,1.0,2.26233339309692,3.5
2.418,1964-02-05,1.0,2.2590000629425,3.68
2.404,1964-02-06,1.0,2.26622223854065,3.76
2.388,1964-02-07,1.0,2.26566672325134,3.77
2.374,1964-02-08,1.0,2.25788879394531,3.72
2.359,1964-02-09,0.98,2.24622225761414,3.64
2.339,1964-02-10,0.98,2.23066663742065,3.55
2.327,1964-02-11,0.95,2.22011113166809,3.39
2.31,1964-02-12,0.93,2.21455550193787,3.31
2.302,1964-02-13,0.93,2.21066665649414,3.1
2.293,1964-02-14,0.93,2.2056667804718,3.04
2.278,1964-02-15,0.93,2.19066667556763,2.98
2.268,1964-02-16,0.9,2.17511105537415,2.91
2.253,1964-02-17,0.88,2.16899991035461,2.88
2.23,1964-02-18,0.85,2.16288900375366,2.88
2.227,1964-02-19,0.8,2.17011117935181,3.09
2.218,1964-02-20,0.8,2.18011116981506,2.98
2.209,1964-02-21,0.8,2.18233323097229,3.12
2.203,1964-02-22,0.78,2.17511105537415,3.25
2.193,1964-02-23,0.75,2.17455554008484,3.4
2.183,1964-02-24,0.75,2.15733337402344,3.35
2.173,1964-02-25,0.75,2.1489999294281,3.3
2.163,1964-02-26,0.73,2.14566659927368,3.22
2.158,1964-02-27,0.73,2.14344453811645,3.22
2.158,1964-02-28,0.73,2.13288879394531,3.21
2.157,1964-02-29,0.73,1.89527273178101,2.9
2.149,1964-03-01,0.7,2.11177778244019,3.25
2.148,1964-03-02,0.7,2.10455560684204,3.28
2.143,1964-03-03,0.7,2.1151111125946,3.31
2.137,1964-03-04,0.66,2.12955546379089,3.65
2.128,1964-03-05,0.66,2.14788889884949,3.74
2.118,1964-03-06,0.63,2.15899991989136,3.78
2.108,1964-03-07,0.63,2.17622232437134,3.88
2.098,1964-03-08,0.63,2.17733335494995,3.84
2.089,1964-03-09,0.63,2.18344449996948,3.98
2.083,1964-03-10,0.6,2.26622223854065,4.18
2.073,1964-03-11,0.6,2.28566670417786,4.35
2.067,1964-03-12,0.6,2.29011106491089,4.5
2.054,1964-03-13,0.58,2.29233336448669,4.68
2.043,1964-03-14,0.55,2.30177783966064,4.88
2.033,1964-03-15,0.55,2.30288887023926,5.0
2.028,1964-03-16,0.55,2.31900000572205,5.28
2.027,1964-03-17,0.55,2.3289999961853,5.46
2.018,1964-03-18,0.52,2.33899998664856,5.6
2.004,1964-03-19,0.52,2.3834445476532,5.72
1.998,1964-03-20,0.52,2.39677786827087,5.77
1.993,1964-03-21,0.5,2.38788890838623,5.72
1.988,1964-03-22,0.5,2.37233328819275,5.6
1.983,1964-03-23,0.5,2.34122228622437,5.28
1.977,1964-03-24,0.5,2.31066656112671,5.08
1.967,1964-03-25,0.5,2.31511116027832,5.0
1.95,1964-03-26,0.45,2.36955547332764,5.0
1.958,1964-03-27,0.45,2.42400002479553,5.05
1.958,1964-03-28,0.45,2.43177771568298,5.08
1.953,1964-03-29,0.45,2.46511101722717,5.0
1.948,1964-03-30,0.45,2.4878888130188,5.19
1.948,1964-03-31,0.45,2.50011110305786,5.51
1.943,1964-04-01,0.45,2.48844432830811,5.64
1.938,1964-04-02,0.4,2.52622222900391,5.71
1.938,1964-04-03,0.4,2.64566659927368,5.74
1.938,1964-04-04,0.4,2.69177770614624,5.81
1.933,1964-04-05,0.4,2.703444480896,5.9
1.923,1964-04-06,0.35,2.76233339309692,6.0
1.918,1964-04-07,0.35,2.82566666603088,6.08
1.918,1964-04-08,0.35,2.85955548286438,6.17
1.918,1964-04-09,0.35,2.86277770996094,6.27
1.925,1964-04-10,0.7,2.97555565834045,6.37
1.996,1964-04-11,0.8,3.03277778625488,6.6
2.215,1964-04-12,0.75,3.10555553436279,6.75
2.698,1964-04-13,0.8,3.12222218513489,6.98
2.82,1964-04-14,0.8,3.15833330154419,6.99
2.865,1964-04-15,1.2,3.33611106872559,7.01
2.826,1964-04-16,1.1,3.55011105537415,7.11
2.778,1964-04-17,1.1,3.57011103630066,7.25
2.768,1964-04-18,1.1,3.64733338356018,7.4
2.75,1964-04-19,1.1,3.6845555305481,7.47
2.674,1964-04-20,1.0,3.73288893699646,7.47
2.636,1964-04-21,1.0,3.80511116981506,7.49
2.661,1964-04-22,1.0,3.91122221946716,7.75
2.494,1964-04-23,1.0,3.91444444656372,7.9
2.456,1964-04-24,1.0,3.95722222328186,7.95
2.448,1964-04-25,1.1,4.07831573486328,8.12
2.514,1964-04-26,1.1,4.18621063232422,8.3
2.703,1964-04-27,1.1,4.4041051864624,8.3
2.85,1964-04-28,1.2,4.65042114257813,8.3
2.999,1964-04-29,1.2,4.80377769470215,8.3
3.043,1964-04-30,2.0,4.90377759933472,8.3
3.037,1964-05-01,2.3,4.95322227478027,8.3
2.988,1964-05-02,2.22,4.94988870620728,8.3
2.985,1964-05-03,2.21,4.97933340072632,8.34
2.938,1964-05-04,2.19,5.06322240829468,8.3
2.91,1964-05-05,2.17,5.18266677856445,8.3
2.906,1964-05-06,2.15,5.15673685073853,8.3
2.847,1964-05-07,2.13,5.23778963088989,8.3
2.834,1964-05-08,2.11,5.34673690795898,8.3
2.829,1964-05-09,2.09,5.44936847686768,8.3
2.752,1964-05-10,2.09,5.52989482879639,8.3
2.758,1964-05-11,2.08,5.55884218215942,8.3
2.703,1964-05-12,2.08,5.59042119979858,8.3
2.664,1964-05-13,2.06,5.60726308822632,8.3
2.624,1964-05-14,2.05,5.63621044158936,8.3
2.548,1964-05-15,2.04,5.5688419342041,8.3
2.486,1964-05-16,2.04,5.47200012207031,8.3
2.464,1964-05-17,2.04,5.3730525970459,8.3
2.449,1964-05-18,2.07,5.33831596374512,8.3
2.447,1964-05-19,2.45,5.34989452362061,8.3
2.439,1964-05-20,2.44,5.39252614974976,8.3
2.438,1964-05-21,2.44,5.41831588745117,8.3
2.453,1964-05-22,2.45,5.38094758987427,8.3
2.488,1964-05-23,2.49,5.39673662185669,8.3
2.52,1964-05-24,2.46,5.40989494323731,8.3
2.522,1964-05-25,2.51,5.31094741821289,8.3
2.485,1964-05-26,2.49,5.22568416595459,8.3
2.45,1964-05-27,2.45,5.13778924942017,8.3
2.432,1964-05-28,2.43,5.0625262260437,8.3
2.41,1964-05-29,2.41,5.00936841964722,8.22
2.394,1964-05-30,2.4,4.94199991226196,8.22
,1964-05-31,2.52,4.88105249404907,8.22
2.387,1964-06-01,2.39,4.79842090606689,8.24
2.373,1964-06-02,2.38,4.7315788269043,8.2
2.344,1964-06-03,2.35,4.67210531234741,8.2
2.315,1964-06-04,2.32,4.5915789604187,8.22
2.298,1964-06-05,2.3,4.5121054649353,8.3
2.289,1964-06-06,2.29,4.45789480209351,8.32
2.283,1964-06-07,2.29,4.3773684501648,8.38
2.264,1964-06-08,2.27,4.35157871246338,8.36
2.257,1964-06-09,2.26,4.35315799713135,8.26
2.248,1964-06-10,2.23,4.23578929901123,7.41
2.241,1964-06-11,2.21,4.09315776824951,7.47
2.273,1964-06-12,2.18,4.01157903671265,7.63
2.359,1964-06-13,2.16,3.91947364807129,7.72
2.466,1964-06-14,2.12,3.82947373390198,7.7
